pet_id,issue_date,listing_date,condition,color_type,length_m,height_cm,X1,X2,breed_category,pet_category
ANSL_65547,8/19/2018 0:00,11/26/2018 7:13,0,Lynx Point,0.31,10.36,7,1,1,1
ANSL_63708,7/31/2013 0:00,9/13/2016 18:54,0,Buff,0.77,42.62,0,7,1,2
ANSL_61307,8/4/2016 0:00,10/25/2016 17:49,1,Brown Tabby,0.54,30.79,0,1,0,1
ANSL_56454,10/13/2013 0:00,12/1/2016 16:35,0,White,0.46,46.16,0,1,1,2
ANSL_69566,11/7/2017 0:00,4/30/2018 16:03,0,White,0.3,18.29,0,1,1,1
ANSL_54333,10/28/2014 0:00,1/12/2017 13:10,0,Tan,0.63,21.52,0,1,1,2
ANSL_67606,10/21/2016 0:00,11/15/2018 18:56,0,White,0.92,25.93,0,1,1,2
ANSL_76509,3/7/2019 0:00,5/4/2019 0:00,2,Brown,0.28,26.04,13,9,0,2
ANSL_74993,9/6/2017 0:00,10/7/2018 17:23,1,Black,0.84,8.73,0,1,0,2
ANSL_60103,6/7/2008 0:00,6/29/2017 17:08,0,Black,0.19,36.07,0,7,1,2
ANSL_63940,10/19/2015 0:00,11/10/2017 11:36,2,Tan,0.66,9.35,0,7,0,2
ANSL_64140,4/15/2018 0:00,1/6/2019 18:43,2,White,0.85,24.91,0,7,1,2
ANSL_60870,2/12/2017 0:00,9/19/2018 12:53,1,Brown Tabby,0.7,29.39,13,9,0,1
ANSL_69928,4/6/2016 0:00,12/16/2016 17:57,0,Black,0.53,44.14,0,1,1,2
ANSL_60858,11/17/2016 0:00,3/7/2017 7:42,0,Tortie,0.66,31.4,7,1,1,1
ANSL_57097,1/1/2018 0:00,1/22/2019 15:57,2,Black,0.46,9.4,0,7,0,2
ANSL_62828,11/19/2014 0:00,12/11/2016 16:05,0,Blue,0.28,35.59,0,7,1,2
ANSL_76547,2/11/2019 0:00,5/5/2019 16:08,1,Tricolor,0.15,37.83,7,1,0,2
ANSL_51872,10/9/2018 0:00,1/5/2019 4:51,1,Black,0.48,13.86,0,1,0,1
ANSL_75632,1/2/2016 0:00,3/13/2019 16:59,0,Black,0.45,44.32,0,1,1,2
ANSL_61680,10/6/2012 0:00,10/27/2017 11:32,0,Brown,0.03,14.21,0,7,1,2
ANSL_74265,11/3/2016 0:00,6/5/2018 17:11,0,Black,0.5,42.8,0,1,1,2
ANSL_57504,8/7/2016 0:00,9/30/2016 17:17,2,Blue Tabby,0.98,42.47,9,2,0,1
ANSL_61609,2/16/2014 0:00,12/29/2017 12:14,0,Brown,0.36,32.76,0,7,1,2
ANSL_65711,1/1/2019 0:00,3/21/2019 18:28,1,Black,0.1,38.99,0,1,0,2
ANSL_63961,9/1/2010 0:00,10/4/2016 16:39,0,Black,0.72,9.87,13,9,1,1
ANSL_55327,7/9/2016 0:00,8/6/2017 18:36,0,Brown,0.91,46.11,0,1,1,2
ANSL_68386,4/9/2017 0:00,7/4/2017 17:44,1,Brown,0.26,12.38,0,1,0,2
ANSL_55141,5/24/2015 0:00,12/17/2016 17:53,0,Brown Tabby,0.06,16.07,0,1,1,1
ANSL_73441,6/20/2018 0:00,9/14/2018 17:31,1,White,0.44,22.43,0,1,0,2
ANSL_73741,5/25/2018 0:00,8/1/2018 6:34,2,Chocolate,0.51,43.76,13,9,0,2
ANSL_56476,5/8/2016 0:00,8/15/2016 18:47,0,Black,0.37,49.29,0,1,1,2
ANSL_59057,5/6/2017 0:00,5/31/2018 14:39,2,Brown Tabby,0.18,22.05,13,9,0,1
ANSL_55848,6/12/2017 0:00,12/3/2017 17:23,0,White,0.07,13,0,1,1,1
ANSL_57182,3/25/2016 0:00,4/22/2017 13:18,,Green,0.25,46.65,13,9,2,4
ANSL_67665,6/26/2017 0:00,10/6/2017 18:19,1,Brown Tabby,0.07,14.5,0,1,0,1
ANSL_59270,10/16/2018 0:00,3/7/2019 16:23,0,Tortie,0.04,18.88,0,1,1,1
ANSL_59845,10/25/2018 0:00,3/21/2019 17:54,0,Tan,0.68,13.89,0,1,1,2
ANSL_51687,11/19/2016 0:00,12/19/2017 18:57,0,Black,0.23,23.02,0,1,1,2
ANSL_62616,8/4/2016 0:00,2/2/2017 15:01,0,Black,0.79,16.55,0,1,1,2
ANSL_56912,9/13/2015 0:00,10/5/2016 18:55,2,Buff,0.14,31.54,0,1,0,2
ANSL_57413,9/23/2016 0:00,10/17/2018 15:49,2,Tortie,0.47,39.98,17,9,1,1
ANSL_62584,12/25/2011 0:00,7/9/2018 11:04,0,Tortie,0.73,39.89,0,7,1,1
ANSL_53548,1/23/2015 0:00,2/18/2017 18:29,0,Buff,0.36,44.33,0,1,1,2
ANSL_69737,8/11/2012 0:00,9/6/2016 15:44,2,Orange Tabby,0.7,12.33,18,4,0,1
ANSL_62820,11/22/2016 0:00,12/20/2018 15:51,1,White,0.38,23.11,0,1,0,2
ANSL_68506,12/2/2016 0:00,3/13/2019 17:11,0,Torbie,0.04,17.04,0,1,1,1
ANSL_61178,3/22/2015 0:00,4/18/2018 13:48,2,Black,0.35,17.87,13,9,0,2
ANSL_59726,8/1/2018 0:00,2/12/2019 13:50,2,Black Brindle,0.62,5.48,0,7,1,2
ANSL_58583,5/10/2016 0:00,7/26/2018 17:21,0,Fawn,0.99,10.18,0,1,1,2
ANSL_68894,10/23/2016 0:00,12/29/2016 15:30,2,Lynx Point,0.84,41.95,13,9,1,1
ANSL_74201,8/18/2016 0:00,9/13/2017 14:20,2,Brown,0.24,20.47,13,9,0,2
ANSL_65043,8/22/2012 0:00,9/13/2016 12:37,0,Black,0.91,28.39,0,7,1,2
ANSL_69510,11/12/2017 0:00,12/5/2018 12:58,2,Black,0.51,44.98,13,9,0,2
ANSL_50652,12/19/2013 0:00,2/2/2019 18:54,2,Black,0.78,10.91,0,7,1,2
ANSL_57244,7/31/2017 0:00,10/16/2017 18:02,0,Black,0.11,15.44,7,1,1,2
ANSL_54725,5/1/2015 0:00,10/3/2016 16:40,2,Brown Brindle,0.29,48.13,0,7,1,2
ANSL_50811,12/13/2003 0:00,4/16/2018 18:36,1,White,0.46,37.75,0,7,0,2
ANSL_56079,6/1/2015 0:00,6/22/2017 16:39,,Brown,0.87,33.11,15,4,2,4
ANSL_64097,9/3/2013 0:00,10/4/2018 18:36,1,Black,0.23,13.02,0,1,0,2
ANSL_66599,10/30/2007 0:00,11/22/2016 16:56,0,Buff,0.49,13.11,0,7,1,2
ANSL_62253,6/28/2016 0:00,2/26/2017 17:07,1,Red,0.67,15.77,0,7,0,2
ANSL_54176,10/3/2014 0:00,10/26/2017 13:12,1,Tan,0.1,34.3,0,7,0,2
ANSL_54193,12/15/2016 0:00,1/5/2018 9:00,0,Calico,0.5,11.56,16,9,1,1
ANSL_62183,7/3/2016 0:00,8/7/2016 16:45,,Blue Tabby,0.64,36.66,13,9,2,1
ANSL_69087,12/5/2016 0:00,12/29/2017 11:46,1,White,0.04,12.76,13,9,0,2
ANSL_57719,8/13/2016 0:00,9/8/2018 13:38,0,Calico,0.59,41.36,0,1,1,1
ANSL_66671,12/19/2014 0:00,10/22/2017 16:56,1,Black,0.31,40.44,0,1,0,2
ANSL_69300,4/21/2011 0:00,5/12/2018 15:46,2,Brown Brindle,0.79,32.4,0,7,0,2
ANSL_61240,6/3/2012 0:00,8/13/2018 9:02,0,Black,0.48,47.1,13,9,1,2
ANSL_74210,8/20/2018 0:00,11/8/2018 16:16,2,Brown Tabby,0.24,44.08,0,1,1,1
ANSL_62960,12/4/2014 0:00,12/4/2016 13:51,2,Sable,0.19,23.67,0,7,0,2
ANSL_50143,8/25/2016 0:00,9/20/2017 14:28,1,Brown,0.95,22.13,0,1,0,1
ANSL_73458,3/9/2015 0:00,4/8/2017 11:37,1,Buff,0.27,40.51,0,1,0,2
ANSL_65164,3/31/2015 0:00,5/28/2018 14:06,1,Red,0.32,33.56,0,7,0,2
ANSL_71820,1/6/2016 0:00,2/3/2017 0:00,0,White,0,42.41,0,1,1,2
ANSL_72847,11/21/2012 0:00,12/22/2016 8:58,1,Buff,0.43,27.49,13,9,0,2
ANSL_71947,8/4/2015 0:00,10/13/2017 16:38,0,Cream,0.36,41.35,0,1,1,2
ANSL_70641,9/23/2004 0:00,10/13/2016 16:20,2,Yellow,0.21,41.59,18,4,1,2
ANSL_57047,1/1/2017 0:00,1/22/2019 17:53,2,Brown Tabby,0.07,6.17,18,4,0,1
ANSL_72140,10/5/2005 0:00,11/2/2016 14:45,1,White,0.68,23.23,13,9,0,2
ANSL_56096,11/14/2014 0:00,12/9/2017 11:18,1,Chocolate,0.18,41.66,13,9,0,2
ANSL_53111,12/13/2015 0:00,1/2/2018 11:01,2,Black,0.85,16.87,18,4,0,1
ANSL_63437,6/25/2016 0:00,7/30/2016 18:00,,Lynx Point,0.86,35.01,13,9,2,1
ANSL_68481,3/12/2014 0:00,4/25/2017 10:26,2,Brown,0.3,44.46,13,9,1,2
ANSL_59988,1/2/2017 0:00,1/25/2019 9:56,,Brown,0.7,20.44,15,4,2,4
ANSL_64408,1/8/2014 0:00,3/31/2017 18:55,0,Tricolor,0.74,7.04,0,7,1,2
ANSL_63631,6/21/2016 0:00,7/16/2017 17:38,1,Brown,0.56,33.89,0,1,0,2
ANSL_63930,10/13/2016 0:00,11/17/2016 19:01,,Black,0.11,13.7,13,9,2,1
ANSL_58268,10/12/2015 0:00,11/2/2016 9:00,2,Lynx Point,0.53,44.58,16,9,1,1
ANSL_51203,1/2/2004 0:00,1/23/2019 12:53,,Brown,0.32,47.52,18,4,2,2
ANSL_57738,8/25/2015 0:00,9/18/2017 17:03,0,Red,0.74,11.1,0,7,1,2
ANSL_64919,5/16/2015 0:00,7/5/2018 17:08,1,Brown Tabby,0.04,21.17,0,1,0,1
ANSL_58953,12/6/2013 0:00,5/14/2017 13:29,1,Black Brindle,0.02,22.15,0,7,0,2
ANSL_51518,9/2/2016 0:00,10/5/2017 11:07,2,White,0.34,27.93,0,7,1,2
ANSL_75919,3/10/2017 0:00,4/6/2019 12:42,0,White,0.57,39.61,0,1,1,2
ANSL_71921,12/16/2013 0:00,2/14/2019 14:27,1,Black,0.32,11.88,0,7,0,2
ANSL_65229,12/25/2015 0:00,7/26/2017 16:03,0,Brown Tabby,0.89,43.18,0,1,1,1
ANSL_72606,3/6/2017 0:00,3/28/2019 16:00,1,Tan,0.51,47.38,0,1,0,2
ANSL_55355,10/21/2010 0:00,11/12/2017 10:45,2,White,0.94,17.37,9,2,0,2
ANSL_61403,8/13/2016 0:00,12/14/2018 9:52,0,Black,0.75,10.54,13,9,1,2
ANSL_56548,9/28/2015 0:00,1/1/2017 17:23,1,White,0.61,34.1,0,1,0,2
ANSL_63835,8/21/2016 0:00,9/23/2017 14:26,1,Brown Tabby,0.52,45.06,0,7,0,1
ANSL_75435,9/12/2018 0:00,4/9/2019 13:31,0,Black,0.62,7.87,0,1,1,2
ANSL_57209,9/12/2016 0:00,10/6/2018 16:20,2,Brown Tabby,0.56,40.14,13,9,1,1
ANSL_70334,7/17/2016 0:00,3/10/2018 12:34,0,Yellow,0.6,35.94,0,1,1,2
ANSL_60006,7/29/2017 0:00,11/9/2017 13:51,0,Black,0.07,19.37,10,2,1,1
ANSL_72729,8/22/2015 0:00,9/12/2017 15:50,2,Blue,0.74,14.64,18,4,1,1
ANSL_61932,10/5/2006 0:00,10/25/2016 18:23,0,Black,0.95,31.43,0,7,1,2
ANSL_63013,2/10/2016 0:00,3/8/2018 13:05,2,White,0.23,16.54,13,9,0,2
ANSL_52819,7/13/2018 0:00,11/4/2018 14:51,0,Tortie,0.51,33.25,0,1,1,1
ANSL_62050,12/22/2017 0:00,1/13/2019 18:32,2,Brown,0.28,10.61,0,7,0,2
ANSL_54985,9/3/2015 0:00,1/25/2017 12:03,1,White,0.88,13.75,7,1,0,2
ANSL_66839,5/14/2017 0:00,2/7/2018 18:45,1,Tan,0.22,13.57,0,1,0,2
ANSL_53252,7/22/2016 0:00,8/17/2017 12:06,0,Brown,0.1,49.14,0,1,1,2
ANSL_58202,10/2/2016 0:00,11/4/2017 11:33,1,Orange Tabby,0.03,48.11,0,1,0,1
ANSL_55688,3/29/2017 0:00,11/8/2018 15:00,0,Brown,0.09,29.42,0,1,1,2
ANSL_50609,8/21/2016 0:00,9/15/2017 17:35,0,White,0.32,49.77,0,1,1,2
ANSL_53737,9/30/2016 0:00,4/26/2017 14:01,1,Brown Tabby,0.21,24.08,0,1,0,1
ANSL_76723,9/17/2016 0:00,5/9/2019 17:27,1,Tan,0.22,8.8,13,9,0,2
ANSL_73873,4/3/2017 0:00,3/1/2018 12:39,0,White,0.95,24.85,0,1,1,2
ANSL_70926,12/22/2014 0:00,8/24/2017 14:26,2,Tan,0.44,31.68,13,9,0,2
ANSL_56782,10/20/2016 0:00,1/28/2017 17:26,0,Black,0.02,27.78,0,1,1,1
ANSL_60452,5/25/2003 0:00,6/15/2017 15:00,0,Black,0.43,42.28,0,7,1,2
ANSL_64348,7/21/2018 0:00,11/26/2018 16:58,2,Torbie,0.65,38.76,13,9,1,1
ANSL_76454,4/7/2018 0:00,5/3/2019 16:21,1,Brown,0.69,7.94,0,1,0,2
ANSL_57447,7/21/2016 0:00,9/2/2016 15:41,,Blue,0.89,16.64,13,9,2,1
ANSL_56752,11/16/2017 0:00,3/19/2018 11:37,1,Brown Tabby,0.56,40.65,0,1,0,1
ANSL_63830,11/14/2014 0:00,12/14/2018 19:11,1,Blue Tabby,0.3,28.05,0,7,0,1
ANSL_76418,4/1/2017 0:00,5/2/2019 16:42,2,Black,0.51,8.43,0,7,1,2
ANSL_69131,8/1/2017 0:00,8/26/2018 17:56,1,Brown,0.75,38.39,0,1,0,2
ANSL_70630,7/3/2017 0:00,11/1/2017 16:27,0,Calico,0.47,9.87,0,1,1,1
ANSL_60071,6/25/2012 0:00,5/4/2018 0:00,0,Blue,0.03,9.95,7,1,1,2
ANSL_65264,11/17/2016 0:00,12/22/2016 14:28,,Brown Tabby,0.62,19.33,13,9,2,1
ANSL_71392,2/18/2013 0:00,12/28/2016 15:26,0,Torbie,0.94,12.43,13,9,1,1
ANSL_54101,6/27/2016 0:00,10/9/2016 18:49,1,Orange Tabby,0.71,16.74,0,1,0,1
ANSL_61151,11/15/2016 0:00,7/3/2018 18:43,1,Tan,0.83,12.14,0,1,0,2
ANSL_60303,11/3/2016 0:00,2/4/2017 14:53,0,White,0.01,47.35,7,1,1,1
ANSL_50863,9/23/2013 0:00,12/2/2017 9:55,1,Tan,0.72,22.44,0,7,0,2
ANSL_55038,7/17/2016 0:00,10/9/2016 16:09,1,Black,0.85,49.18,0,7,0,1
ANSL_60245,10/17/2016 0:00,1/29/2017 9:00,,Blue Tabby,0.54,9.33,16,9,2,1
ANSL_51869,10/17/2013 0:00,2/15/2018 13:40,0,Cream Tabby,0.57,44.59,0,1,1,1
ANSL_71982,3/8/2016 0:00,9/27/2016 16:30,,Brown,0.34,44.59,15,4,2,4
ANSL_58198,8/13/2017 0:00,9/20/2017 15:11,2,Blue,0.98,42.46,13,9,0,1
ANSL_68795,10/14/2014 0:00,4/29/2017 18:09,0,Black,0.24,36.57,0,7,1,2
ANSL_57307,7/16/2018 0:00,10/13/2018 15:05,1,Black,0.88,34.77,0,1,0,1
ANSL_52572,6/3/2018 0:00,7/3/2018 8:42,2,Blue Tabby,0.83,22.14,13,9,0,1
ANSL_56911,11/9/2016 0:00,2/22/2017 16:09,0,Brown Tabby,0.92,35.8,7,1,1,1
ANSL_71971,6/19/2016 0:00,7/13/2018 16:39,2,Tricolor,0.32,49.65,0,7,1,2
ANSL_69520,6/12/2017 0:00,10/10/2017 15:26,1,Brown Tabby,0.53,39.54,0,1,0,1
ANSL_60387,10/2/2011 0:00,10/22/2016 13:42,1,White,0.94,47.78,0,7,0,2
ANSL_74754,7/9/2016 0:00,10/3/2016 18:11,1,Blue Tabby,0.94,22.64,0,1,0,1
ANSL_59886,1/21/2015 0:00,2/17/2017 12:31,1,Brown,0.48,8.45,0,1,0,2
ANSL_67743,6/6/2017 0:00,4/27/2018 18:11,2,Tan,0.28,44.77,0,7,0,2
ANSL_51833,8/15/2016 0:00,10/9/2018 11:59,0,Brown,0.11,10.03,0,1,1,4
ANSL_64854,12/3/2008 0:00,12/23/2016 17:45,0,White,0.3,38.7,0,7,1,2
ANSL_54372,2/5/2012 0:00,2/26/2019 12:47,1,Brown,0.26,21.14,0,7,0,2
ANSL_64014,10/21/2010 0:00,1/22/2019 11:15,0,Blue Merle,0.9,15.56,0,7,1,2
ANSL_68093,5/19/2009 0:00,8/5/2017 13:07,0,Cream Tabby,0.14,42.9,13,9,1,1
ANSL_65570,3/18/2009 0:00,5/8/2017 12:47,1,Black,0.14,49.78,0,1,0,2
ANSL_66455,3/6/2014 0:00,3/25/2017 11:55,0,White,0.59,28.91,0,7,1,2
ANSL_55007,2/5/2018 0:00,3/11/2018 17:40,2,Black,0.77,29.88,13,9,1,1
ANSL_75804,3/27/2015 0:00,4/18/2019 11:52,1,Brown,0.31,37.58,0,7,0,2
ANSL_68758,7/14/2018 0:00,11/23/2018 18:10,0,White,0.85,49.33,7,1,1,1
ANSL_52669,5/28/2016 0:00,8/20/2016 17:20,0,Brown,0.56,45.98,0,1,1,2
ANSL_71892,10/18/2006 0:00,3/3/2018 16:11,1,White,0.19,24.83,13,9,0,2
ANSL_62146,5/5/2017 0:00,6/5/2018 17:30,1,Brown,0.76,28.81,0,1,0,2
ANSL_64527,11/18/2016 0:00,12/10/2016 16:26,,Gray Tabby,0.33,36.35,13,9,2,1
ANSL_67950,6/2/2018 0:00,10/11/2018 16:49,1,Brown Tabby,0.28,33.02,7,1,0,1
ANSL_75887,6/25/2015 0:00,4/20/2019 15:27,2,Blue,0.23,39.67,0,7,0,2
ANSL_67025,9/11/2016 0:00,12/14/2016 17:55,1,Brown Tabby,0.4,36.68,0,1,0,1
ANSL_69103,8/28/2016 0:00,12/10/2016 13:30,1,Black,0.73,16.96,0,1,0,2
ANSL_62194,9/25/2009 0:00,10/15/2017 15:06,1,Brown,0.35,29.07,0,7,0,2
ANSL_55098,7/14/2016 0:00,9/4/2018 11:37,0,White,0.97,6.03,0,1,1,2
ANSL_75892,1/12/2019 0:00,4/20/2019 16:25,0,Brown,0.01,40.04,0,1,1,2
ANSL_53715,7/4/2018 0:00,9/6/2018 17:16,2,Brown Tabby,0.52,22.35,18,4,0,1
ANSL_54704,10/3/2017 0:00,8/27/2018 17:43,1,Black,0.65,10.42,0,1,0,2
ANSL_59127,12/22/2017 0:00,1/27/2019 0:00,0,Black,0.41,28.08,0,7,1,2
ANSL_76767,2/4/2017 0:00,11/4/2017 18:18,0,Blue,0.49,17.71,0,1,1,2
ANSL_66655,1/21/2017 0:00,12/3/2017 19:18,0,Blue,0.96,21.33,0,1,1,2
ANSL_69891,3/1/2007 0:00,3/21/2019 18:10,1,Black,0.02,19.19,0,7,0,2
ANSL_60121,6/18/2012 0:00,9/21/2016 17:18,1,Black,0.28,39.82,0,1,0,2
ANSL_75951,4/1/2017 0:00,4/22/2019 9:07,,Brown,0.41,22.7,15,4,2,4
ANSL_66047,4/23/2014 0:00,7/15/2017 14:33,1,Black,1,26.14,0,7,0,2
ANSL_55865,10/27/2018 0:00,1/14/2019 17:45,0,Black,0.32,43.36,0,1,1,2
ANSL_59016,8/20/2016 0:00,9/12/2017 12:02,1,Yellow,0.61,12.51,0,7,0,2
ANSL_76326,3/23/2004 0:00,4/30/2019 17:49,2,White,0.11,5.37,0,1,1,2
ANSL_56953,1/26/2014 0:00,1/23/2017 11:37,1,Tan,0.06,23.6,13,9,0,2
ANSL_70148,9/23/2014 0:00,10/13/2018 12:15,0,Tan,0.82,36.41,0,7,1,2
ANSL_72074,5/18/2016 0:00,3/10/2017 18:30,0,Black,0.38,15.62,0,7,1,2
ANSL_57488,10/22/2012 0:00,7/30/2017 14:24,1,White,0.79,34.36,0,7,0,2
ANSL_52812,1/30/2012 0:00,3/1/2019 15:56,0,Tortie Point,0.87,48.58,0,1,1,1
ANSL_66461,8/12/2014 0:00,9/5/2016 16:56,0,Sable,0.54,35.82,0,7,1,2
ANSL_61102,2/15/2009 0:00,3/15/2019 17:32,1,White,0.62,38.6,0,7,0,2
ANSL_75563,3/15/2018 0:00,4/12/2019 14:59,2,Black,0.25,7.07,13,9,1,1
ANSL_71991,4/24/2018 0:00,7/10/2018 17:44,1,Chocolate,0.78,41.33,0,1,0,2
ANSL_74304,7/25/2017 0:00,10/10/2017 13:25,2,Brown Tabby,0.08,47.86,0,1,1,1
ANSL_62005,8/7/2018 0:00,11/24/2018 16:11,1,Brown,0.68,18.9,13,9,0,2
ANSL_74022,12/20/2016 0:00,5/30/2017 11:25,0,Tortie,0.07,30.29,7,1,1,1
ANSL_54183,9/25/2016 0:00,10/31/2016 12:59,,Blue Point,0.19,35.7,13,9,2,1
ANSL_65474,12/10/2017 0:00,7/10/2018 15:09,0,Tan,0.43,24.15,7,1,1,2
ANSL_51874,4/8/2016 0:00,8/7/2016 0:00,1,White,0.75,10.68,13,9,0,2
ANSL_75871,9/10/2016 0:00,4/20/2019 10:51,1,Brown,0.36,33.78,13,9,0,2
ANSL_58838,2/9/2011 0:00,9/1/2017 15:29,1,Tan,0.24,49.34,0,1,0,2
ANSL_69224,7/16/2017 0:00,9/5/2018 12:26,1,White,0.14,24.81,0,1,0,1
ANSL_59954,8/22/2012 0:00,9/13/2016 16:20,0,Blue Merle,0.98,22.61,0,7,1,2
ANSL_74803,6/18/2016 0:00,7/10/2018 7:57,,Brown,0.49,43.61,15,4,2,4
ANSL_71061,6/26/2016 0:00,7/21/2017 19:12,0,Orange Tabby,0.43,29.33,16,9,1,1
ANSL_72660,7/4/2016 0:00,8/17/2016 14:46,2,Black,0.28,36.02,13,9,0,1
ANSL_63345,1/6/2018 0:00,1/28/2019 13:27,2,Silver Tabby,0.27,14.06,13,9,1,1
ANSL_56578,11/17/2006 0:00,12/11/2017 15:02,1,White,0.55,8.46,0,1,0,2
ANSL_58850,9/27/2015 0:00,9/23/2016 12:08,2,White,0.19,5.2,0,7,0,2
ANSL_67872,9/1/2018 0:00,10/15/2018 14:36,2,Brown Tabby,0.87,46.3,13,9,0,1
ANSL_71652,5/5/2016 0:00,1/21/2018 14:42,0,Sable,0.73,32.5,13,9,1,2
ANSL_61797,7/12/2016 0:00,10/16/2016 17:15,0,White,0.28,30.21,0,1,1,1
ANSL_64308,1/19/2016 0:00,8/22/2016 12:02,1,Black,0.72,22.27,13,9,0,2
ANSL_67391,9/1/2018 0:00,10/6/2018 14:19,2,Calico,0.2,19.85,13,9,0,1
ANSL_55083,9/3/2016 0:00,11/5/2016 14:39,2,Cream Tabby,0.32,26.47,13,9,0,1
ANSL_72184,10/28/2016 0:00,4/23/2017 17:38,1,Orange Tabby,0.32,28.78,7,1,0,1
ANSL_60359,4/19/2009 0:00,5/16/2017 15:27,0,Brown,0.42,13.84,0,1,1,2
ANSL_60124,1/5/2019 0:00,3/30/2019 13:16,0,Black,0.98,30.86,0,1,1,1
ANSL_65148,12/2/2015 0:00,12/30/2016 13:21,0,White,0.17,32.18,0,1,1,2
ANSL_73623,10/11/2014 0:00,7/26/2017 18:37,0,Black,0.14,35.64,7,1,1,2
ANSL_64441,8/11/2011 0:00,9/24/2016 14:56,1,White,0.24,43.32,0,7,0,2
ANSL_66492,6/3/2016 0:00,2/6/2017 13:46,1,Brown Merle,0.92,33.81,0,1,0,2
ANSL_72789,7/11/2017 0:00,9/23/2017 14:07,2,Orange Tabby,0.65,10.42,13,9,0,1
ANSL_72243,7/25/2013 0:00,9/22/2016 18:12,2,Red,0.51,19.9,0,7,1,2
ANSL_67663,9/30/2016 0:00,2/23/2017 14:00,1,White,0.11,8.81,7,1,0,1
ANSL_71464,11/24/2016 0:00,12/26/2016 14:42,,Brown Tabby,0.93,41.54,13,9,2,1
ANSL_60952,11/12/2016 0:00,12/4/2017 8:09,,Brown,0.11,49.29,15,4,2,4
ANSL_74638,2/2/2016 0:00,2/23/2018 17:54,0,White,0.8,9.52,0,1,1,2
ANSL_68419,8/25/2016 0:00,9/18/2017 17:34,1,Brown Brindle,0.41,38.42,0,7,0,2
ANSL_63724,7/8/2015 0:00,7/29/2016 9:00,2,Brown Tabby,0.15,40.17,16,9,0,1
ANSL_64690,6/8/2017 0:00,8/24/2017 14:01,2,Lynx Point,0.72,17.39,13,9,0,1
ANSL_76634,1/16/2015 0:00,5/7/2019 18:29,0,Blue,0.41,44.27,0,1,1,2
ANSL_69718,10/20/2018 0:00,12/24/2018 13:13,2,Orange Tabby,0.23,49.58,18,4,0,1
ANSL_76020,4/7/2018 0:00,4/23/2019 17:54,1,Tan,0.64,47.4,0,1,0,2
ANSL_57576,8/6/2014 0:00,8/28/2017 11:16,1,White,0.92,13.82,0,7,0,2
ANSL_52333,9/29/2015 0:00,10/29/2016 11:13,2,Brown,0.62,33.25,0,7,1,2
ANSL_68399,11/23/2016 0:00,12/14/2017 9:14,,Gray,0.68,5.48,15,4,2,4
ANSL_73997,7/11/2018 0:00,11/13/2018 17:46,0,Brown Tabby,0.98,41.53,0,1,1,1
ANSL_76121,11/12/2015 0:00,4/25/2019 15:34,0,Calico,0.42,6.99,13,9,1,1
ANSL_62359,4/17/2013 0:00,3/7/2018 12:53,1,Brown,0.65,49.15,0,1,0,2
ANSL_76317,5/21/2018 0:00,4/30/2019 16:50,2,White,0.15,32.22,0,7,0,2
ANSL_54200,2/19/2016 0:00,8/13/2018 18:42,2,Brown Brindle,0.79,28.02,13,9,1,2
ANSL_56509,8/2/2017 0:00,11/29/2018 17:04,0,Black,0.06,29.42,0,1,1,1
ANSL_52293,8/30/2013 0:00,3/20/2017 13:25,0,Black,0.86,24.19,0,7,1,2
ANSL_70763,12/20/2015 0:00,12/31/2016 18:39,1,Tan,0.04,28.97,0,1,0,2
ANSL_69636,6/6/2016 0:00,9/11/2016 18:30,0,Black,0.47,6.22,0,1,1,1
ANSL_60091,11/29/2017 0:00,12/20/2018 11:53,1,Brown Brindle,0.88,16.14,0,7,0,2
ANSL_59854,2/12/2015 0:00,3/21/2017 17:25,0,Calico,0.69,39.01,0,1,1,1
ANSL_68239,3/1/2018 0:00,9/20/2018 10:36,,Red,0.79,23.21,12,1,2,0
ANSL_74746,2/12/2017 0:00,2/14/2018 15:41,0,Brown Tabby,0.22,41.45,13,9,1,1
ANSL_58335,11/27/2013 0:00,12/19/2016 11:40,2,Gray,0.49,17.51,13,9,0,2
ANSL_62694,11/1/2017 0:00,3/8/2018 11:42,2,Black,0.27,11.74,13,9,1,2
ANSL_68616,11/30/2015 0:00,11/21/2016 17:49,1,Black,0.93,30.04,0,7,0,2
ANSL_61696,3/20/2014 0:00,11/12/2018 18:37,1,Tan,0.13,10.99,0,7,0,2
ANSL_64283,5/21/2007 0:00,1/12/2017 18:25,0,White,0.94,12.85,0,7,1,2
ANSL_63514,9/19/2018 0:00,12/24/2018 18:28,0,Torbie,0.6,45.39,0,1,1,1
ANSL_55314,5/17/2016 0:00,6/14/2018 17:38,1,Brown Brindle,0.22,21.96,0,7,0,2
ANSL_76170,3/11/2009 0:00,3/31/2019 12:50,2,Black,0.06,12.24,13,9,1,2
ANSL_72228,8/17/2013 0:00,9/17/2016 11:39,1,White,0.14,28.68,0,7,0,2
ANSL_57157,1/17/2016 0:00,5/21/2018 17:00,0,Black,0.16,11.12,0,1,1,2
ANSL_59197,1/7/2014 0:00,3/19/2019 16:41,1,Blue Merle,0.67,9.57,0,1,0,2
ANSL_53636,2/12/2016 0:00,3/10/2017 13:57,1,Brown Brindle,0.15,24.68,13,9,0,2
ANSL_54745,8/21/2018 0:00,11/22/2018 17:11,2,Brown Brindle,0.69,46.28,0,7,1,2
